country,allLanguageUsed
http://www.wikidata.org/entity/Q912,http://www.wikidata.org/entity/Q150; http://www.wikidata.org/entity/Q13955; http://www.wikidata.org/entity/Q32706; http://www.wikidata.org/entity/Q33243; http://www.wikidata.org/entity/Q33600; http://www.wikidata.org/entity/Q34065; http://www.wikidata.org/entity/Q35065; http://www.wikidata.org/entity/Q35371; http://www.wikidata.org/entity/Q35486; http://www.wikidata.org/entity/Q35524; http://www.wikidata.org/entity/Q35655; http://www.wikidata.org/entity/Q35701; http://www.wikidata.org/entity/Q36030; http://www.wikidata.org/entity/Q36096; http://www.wikidata.org/entity/Q36187; http://www.wikidata.org/entity/Q36316; http://www.wikidata.org/entity/Q36325; http://www.wikidata.org/entity/Q36568; http://www.wikidata.org/entity/Q36660; http://www.wikidata.org/entity/Q36905; http://www.wikidata.org/entity/Q36990; http://www.wikidata.org/entity/Q56231; http://www.wikidata.org/entity/Q56284; http://www.wikidata.org/entity/Q56390; http://www.wikidata.org/entity/Q56787; http://www.wikidata.org/entity/Q1234776; http://www.wikidata.org/entity/Q1420205; http://www.wikidata.org/entity/Q1982696; http://www.wikidata.org/entity/Q3015523; http://www.wikidata.org/entity/Q3438402; http://www.wikidata.org/entity/Q3912758; http://www.wikidata.org/entity/Q3912880; http://www.wikidata.org/entity/Q3913290; http://www.wikidata.org/entity/Q3913301; http://www.wikidata.org/entity/Q3913924; http://www.wikidata.org/entity/Q3914000; http://www.wikidata.org/entity/Q3914487; http://www.wikidata.org/entity/Q3914880; http://www.wikidata.org/entity/Q3915322; http://www.wikidata.org/entity/Q3915357; http://www.wikidata.org/entity/Q4670066; http://www.wikidata.org/entity/Q4748057; http://www.wikidata.org/entity/Q4750346; http://www.wikidata.org/entity/Q4853284; http://www.wikidata.org/entity/Q4856243; http://www.wikidata.org/entity/Q4886561; http://www.wikidata.org/entity/Q4985178; http://www.wikidata.org/entity/Q5313387; http://www.wikidata.org/entity/Q6897074; http://www.wikidata.org/entity/Q6963443; http://www.wikidata.org/entity/Q7129739; http://www.wikidata.org/entity/Q7692089; http://www.wikidata.org/entity/Q7692090; http://www.wikidata.org/entity/Q7820798; http://www.wikidata.org/entity/Q8048316; http://www.wikidata.org/entity/Q10950633; http://www.wikidata.org/entity/Q10974879; http://www.wikidata.org/entity/Q11002130; http://www.wikidata.org/entity/Q11003311; http://www.wikidata.org/entity/Q11018863; http://www.wikidata.org/entity/Q11028033; http://www.wikidata.org/entity/Q11137719; http://www.wikidata.org/entity/Q11159524; http://www.wikidata.org/entity/Q11159536; http://www.wikidata.org/entity/Q12643582; http://www.wikidata.org/entity/Q32860401; http://www.wikidata.org/entity/Q47012992
http://www.wikidata.org/entity/Q16,http://www.wikidata.org/entity/Q150; http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q13193; http://www.wikidata.org/entity/Q13272; http://www.wikidata.org/entity/Q13321; http://www.wikidata.org/entity/Q13339; http://www.wikidata.org/entity/Q13351; http://www.wikidata.org/entity/Q20614; http://www.wikidata.org/entity/Q20628; http://www.wikidata.org/entity/Q20822; http://www.wikidata.org/entity/Q20823; http://www.wikidata.org/entity/Q20825; http://www.wikidata.org/entity/Q20826; http://www.wikidata.org/entity/Q20979; http://www.wikidata.org/entity/Q21057; http://www.wikidata.org/entity/Q27692; http://www.wikidata.org/entity/Q27792; http://www.wikidata.org/entity/Q27864; http://www.wikidata.org/entity/Q27990; http://www.wikidata.org/entity/Q28064; http://www.wikidata.org/entity/Q28070; http://www.wikidata.org/entity/Q28092; http://www.wikidata.org/entity/Q28281; http://www.wikidata.org/entity/Q28535; http://www.wikidata.org/entity/Q28552; http://www.wikidata.org/entity/Q28562; http://www.wikidata.org/entity/Q29921; http://www.wikidata.org/entity/Q30125; http://www.wikidata.org/entity/Q32967; http://www.wikidata.org/entity/Q33060; http://www.wikidata.org/entity/Q33303; http://www.wikidata.org/entity/Q33385; http://www.wikidata.org/entity/Q33390; http://www.wikidata.org/entity/Q33434; http://www.wikidata.org/entity/Q33537; http://www.wikidata.org/entity/Q33875; http://www.wikidata.org/entity/Q34057; http://www.wikidata.org/entity/Q34154; http://www.wikidata.org/entity/Q35388; http://www.wikidata.org/entity/Q36444; http://www.wikidata.org/entity/Q36944; http://www.wikidata.org/entity/Q56305; http://www.wikidata.org/entity/Q56494; http://www.wikidata.org/entity/Q56547; http://www.wikidata.org/entity/Q56590; http://www.wikidata.org/entity/Q56696; http://www.wikidata.org/entity/Q56699; http://www.wikidata.org/entity/Q133678; http://www.wikidata.org/entity/Q857858; http://www.wikidata.org/entity/Q977808; http://www.wikidata.org/entity/Q1077450; http://www.wikidata.org/entity/Q1704302; http://www.wikidata.org/entity/Q1751432; http://www.wikidata.org/entity/Q1755054; http://www.wikidata.org/entity/Q2380124; http://www.wikidata.org/entity/Q2484579; http://www.wikidata.org/entity/Q2591288; http://www.wikidata.org/entity/Q2640628; http://www.wikidata.org/entity/Q2984602; http://www.wikidata.org/entity/Q2992876; http://www.wikidata.org/entity/Q3033570; http://www.wikidata.org/entity/Q3107399; http://www.wikidata.org/entity/Q3107862; http://www.wikidata.org/entity/Q3183144; http://www.wikidata.org/entity/Q3342138; http://www.wikidata.org/entity/Q3446671; http://www.wikidata.org/entity/Q3474222; http://www.wikidata.org/entity/Q3482685; http://www.wikidata.org/entity/Q3915483; http://www.wikidata.org/entity/Q4126517; http://www.wikidata.org/entity/Q5061548; http://www.wikidata.org/entity/Q5330342; http://www.wikidata.org/entity/Q5699507; http://www.wikidata.org/entity/Q7060356; http://www.wikidata.org/entity/Q7442898; http://www.wikidata.org/entity/Q12642195; http://www.wikidata.org/entity/Q12953426; http://www.wikidata.org/entity/Q12953431; http://www.wikidata.org/entity/Q12953464; http://www.wikidata.org/entity/Q12953543; http://www.wikidata.org/entity/Q13360244; http://www.wikidata.org/entity/Q13583746; http://www.wikidata.org/entity/Q13728042; http://www.wikidata.org/entity/Q17502788; http://www.wikidata.org/entity/Q20054484; http://www.wikidata.org/entity/Q20085721; http://www.wikidata.org/entity/Q31091048
http://www.wikidata.org/entity/Q17,http://www.wikidata.org/entity/Q5287; http://www.wikidata.org/entity/Q27969; http://www.wikidata.org/entity/Q34203; http://www.wikidata.org/entity/Q34233; http://www.wikidata.org/entity/Q34243; http://www.wikidata.org/entity/Q35601; http://www.wikidata.org/entity/Q36218; http://www.wikidata.org/entity/Q56558; http://www.wikidata.org/entity/Q2424943; http://www.wikidata.org/entity/Q2840986; http://www.wikidata.org/entity/Q2840988; http://www.wikidata.org/entity/Q3196527; http://www.wikidata.org/entity/Q3350036; http://www.wikidata.org/entity/Q3530484
http://www.wikidata.org/entity/Q837,http://www.wikidata.org/entity/Q1568; http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q28378; http://www.wikidata.org/entity/Q29579; http://www.wikidata.org/entity/Q32961; http://www.wikidata.org/entity/Q32994; http://www.wikidata.org/entity/Q33268; http://www.wikidata.org/entity/Q33630; http://www.wikidata.org/entity/Q33736; http://www.wikidata.org/entity/Q33823; http://www.wikidata.org/entity/Q33965; http://www.wikidata.org/entity/Q33979; http://www.wikidata.org/entity/Q34271; http://www.wikidata.org/entity/Q35229; http://www.wikidata.org/entity/Q35990; http://www.wikidata.org/entity/Q36109; http://www.wikidata.org/entity/Q36612; http://www.wikidata.org/entity/Q56315; http://www.wikidata.org/entity/Q56316; http://www.wikidata.org/entity/Q56317; http://www.wikidata.org/entity/Q56372; http://www.wikidata.org/entity/Q56381; http://www.wikidata.org/entity/Q56442; http://www.wikidata.org/entity/Q56477; http://www.wikidata.org/entity/Q56500; http://www.wikidata.org/entity/Q56549; http://www.wikidata.org/entity/Q56553; http://www.wikidata.org/entity/Q56666; http://www.wikidata.org/entity/Q56785; http://www.wikidata.org/entity/Q56804; http://www.wikidata.org/entity/Q56863; http://www.wikidata.org/entity/Q56871; http://www.wikidata.org/entity/Q56904; http://www.wikidata.org/entity/Q2392342; http://www.wikidata.org/entity/Q3200624; http://www.wikidata.org/entity/Q3436664; http://www.wikidata.org/entity/Q3449115; http://www.wikidata.org/entity/Q3449126; http://www.wikidata.org/entity/Q3449842; http://www.wikidata.org/entity/Q3522797; http://www.wikidata.org/entity/Q3832956; http://www.wikidata.org/entity/Q3915492; http://www.wikidata.org/entity/Q4926344; http://www.wikidata.org/entity/Q4926353; http://www.wikidata.org/entity/Q5061915; http://www.wikidata.org/entity/Q5091700; http://www.wikidata.org/entity/Q5116126; http://www.wikidata.org/entity/Q6190889; http://www.wikidata.org/entity/Q6310991; http://www.wikidata.org/entity/Q6310993; http://www.wikidata.org/entity/Q6380675; http://www.wikidata.org/entity/Q6426194; http://www.wikidata.org/entity/Q6443304; http://www.wikidata.org/entity/Q6448337; http://www.wikidata.org/entity/Q6481472; http://www.wikidata.org/entity/Q6668040; http://www.wikidata.org/entity/Q6703050; http://www.wikidata.org/entity/Q6737786; http://www.wikidata.org/entity/Q6746900; http://www.wikidata.org/entity/Q6932210; http://www.wikidata.org/entity/Q6940122; http://www.wikidata.org/entity/Q6957144; http://www.wikidata.org/entity/Q7286138; http://www.wikidata.org/entity/Q7296262; http://www.wikidata.org/entity/Q7395644; http://www.wikidata.org/entity/Q7709348; http://www.wikidata.org/entity/Q7710314; http://www.wikidata.org/entity/Q7803037; http://www.wikidata.org/entity/Q7917585; http://www.wikidata.org/entity/Q7961957; http://www.wikidata.org/entity/Q9229570; http://www.wikidata.org/entity/Q10951226; http://www.wikidata.org/entity/Q11883865; http://www.wikidata.org/entity/Q12629033; http://www.wikidata.org/entity/Q12629969; http://www.wikidata.org/entity/Q12640969; http://www.wikidata.org/entity/Q12952453; http://www.wikidata.org/entity/Q12952538; http://www.wikidata.org/entity/Q12952622; http://www.wikidata.org/entity/Q12952691; http://www.wikidata.org/entity/Q12952742; http://www.wikidata.org/entity/Q12952744; http://www.wikidata.org/entity/Q12952758; http://www.wikidata.org/entity/Q12952840; http://www.wikidata.org/entity/Q12952969; http://www.wikidata.org/entity/Q12953022; http://www.wikidata.org/entity/Q12953036; http://www.wikidata.org/entity/Q12953175; http://www.wikidata.org/entity/Q12953177; http://www.wikidata.org/entity/Q12953178; http://www.wikidata.org/entity/Q12953223; http://www.wikidata.org/entity/Q12953890; http://www.wikidata.org/entity/Q12953920; http://www.wikidata.org/entity/Q13580783; http://www.wikidata.org/entity/Q14240916; http://www.wikidata.org/entity/Q15615594; http://www.wikidata.org/entity/Q15616509; http://www.wikidata.org/entity/Q15971577; http://www.wikidata.org/entity/Q17442461; http://www.wikidata.org/entity/Q17588918; http://www.wikidata.org/entity/Q18415595; http://www.wikidata.org/entity/Q19841092; http://www.wikidata.org/entity/Q22083804; http://www.wikidata.org/entity/Q22083815; http://www.wikidata.org/entity/Q22083822; http://www.wikidata.org/entity/Q22083826; http://www.wikidata.org/entity/Q22236996; http://www.wikidata.org/entity/Q22237017; http://www.wikidata.org/entity/Q22303263; http://www.wikidata.org/entity/Q22662104; http://www.wikidata.org/entity/Q22674828; http://www.wikidata.org/entity/Q22674847; http://www.wikidata.org/entity/Q30226846; http://www.wikidata.org/entity/Q46995026
http://www.wikidata.org/entity/Q917,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q33081; http://www.wikidata.org/entity/Q35990; http://www.wikidata.org/entity/Q36840; http://www.wikidata.org/entity/Q56446; http://www.wikidata.org/entity/Q56602; http://www.wikidata.org/entity/Q56603; http://www.wikidata.org/entity/Q56604; http://www.wikidata.org/entity/Q56605; http://www.wikidata.org/entity/Q56606; http://www.wikidata.org/entity/Q56607; http://www.wikidata.org/entity/Q2669221; http://www.wikidata.org/entity/Q2786408; http://www.wikidata.org/entity/Q3436603; http://www.wikidata.org/entity/Q3695185; http://www.wikidata.org/entity/Q3695189; http://www.wikidata.org/entity/Q3695193; http://www.wikidata.org/entity/Q3695197; http://www.wikidata.org/entity/Q3695201; http://www.wikidata.org/entity/Q3695204; http://www.wikidata.org/entity/Q3695207
http://www.wikidata.org/entity/Q921,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q9186; http://www.wikidata.org/entity/Q9192; http://www.wikidata.org/entity/Q15065; http://www.wikidata.org/entity/Q33375; http://www.wikidata.org/entity/Q33424; http://www.wikidata.org/entity/Q36455; http://www.wikidata.org/entity/Q36495; http://www.wikidata.org/entity/Q727694; http://www.wikidata.org/entity/Q2894198; http://www.wikidata.org/entity/Q3182878; http://www.wikidata.org/entity/Q3450611; http://www.wikidata.org/entity/Q3507990; http://www.wikidata.org/entity/Q7033959; http://www.wikidata.org/entity/Q13479839; http://www.wikidata.org/entity/Q18638342
http://www.wikidata.org/entity/Q924,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q7838; http://www.wikidata.org/entity/Q13278; http://www.wikidata.org/entity/Q33330; http://www.wikidata.org/entity/Q33411; http://www.wikidata.org/entity/Q33595; http://www.wikidata.org/entity/Q33603; http://www.wikidata.org/entity/Q33604; http://www.wikidata.org/entity/Q34016; http://www.wikidata.org/entity/Q35172; http://www.wikidata.org/entity/Q35327; http://www.wikidata.org/entity/Q35756; http://www.wikidata.org/entity/Q35787; http://www.wikidata.org/entity/Q36152; http://www.wikidata.org/entity/Q36403; http://www.wikidata.org/entity/Q37010; http://www.wikidata.org/entity/Q56345; http://www.wikidata.org/entity/Q56617; http://www.wikidata.org/entity/Q56620; http://www.wikidata.org/entity/Q56621; http://www.wikidata.org/entity/Q584983; http://www.wikidata.org/entity/Q626210; http://www.wikidata.org/entity/Q667747; http://www.wikidata.org/entity/Q779632; http://www.wikidata.org/entity/Q2429648; http://www.wikidata.org/entity/Q2502949; http://www.wikidata.org/entity/Q2638144; http://www.wikidata.org/entity/Q3105505; http://www.wikidata.org/entity/Q3129390; http://www.wikidata.org/entity/Q3197533; http://www.wikidata.org/entity/Q3272620; http://www.wikidata.org/entity/Q3272630; http://www.wikidata.org/entity/Q3358211; http://www.wikidata.org/entity/Q3362072; http://www.wikidata.org/entity/Q3376818; http://www.wikidata.org/entity/Q3426367; http://www.wikidata.org/entity/Q3437626; http://www.wikidata.org/entity/Q3437661; http://www.wikidata.org/entity/Q3788739; http://www.wikidata.org/entity/Q3807652; http://www.wikidata.org/entity/Q3847550; http://www.wikidata.org/entity/Q3892562; http://www.wikidata.org/entity/Q3894132; http://www.wikidata.org/entity/Q3912772; http://www.wikidata.org/entity/Q3915212; http://www.wikidata.org/entity/Q4121131; http://www.wikidata.org/entity/Q4121160; http://www.wikidata.org/entity/Q4121200; http://www.wikidata.org/entity/Q4885023; http://www.wikidata.org/entity/Q4941378; http://www.wikidata.org/entity/Q4967930; http://www.wikidata.org/entity/Q4997686; http://www.wikidata.org/entity/Q5196729; http://www.wikidata.org/entity/Q5288055; http://www.wikidata.org/entity/Q5414796; http://www.wikidata.org/entity/Q5647930; http://www.wikidata.org/entity/Q5996114; http://www.wikidata.org/entity/Q6078891; http://www.wikidata.org/entity/Q6203228; http://www.wikidata.org/entity/Q6344537; http://www.wikidata.org/entity/Q6367567; http://www.wikidata.org/entity/Q6393846; http://www.wikidata.org/entity/Q6416409; http://www.wikidata.org/entity/Q6445968; http://www.wikidata.org/entity/Q6448634; http://www.wikidata.org/entity/Q6450276; http://www.wikidata.org/entity/Q6481626; http://www.wikidata.org/entity/Q6740513; http://www.wikidata.org/entity/Q6743679; http://www.wikidata.org/entity/Q6786446; http://www.wikidata.org/entity/Q6791974; http://www.wikidata.org/entity/Q6799604; http://www.wikidata.org/entity/Q6799817; http://www.wikidata.org/entity/Q6928303; http://www.wikidata.org/entity/Q6944666; http://www.wikidata.org/entity/Q6944725; http://www.wikidata.org/entity/Q6983678; http://www.wikidata.org/entity/Q6983684; http://www.wikidata.org/entity/Q6983725; http://www.wikidata.org/entity/Q6983726; http://www.wikidata.org/entity/Q6983793; http://www.wikidata.org/entity/Q7022366; http://www.wikidata.org/entity/Q7022547; http://www.wikidata.org/entity/Q7022573; http://www.wikidata.org/entity/Q7038230; http://www.wikidata.org/entity/Q7193332; http://www.wikidata.org/entity/Q7193418; http://www.wikidata.org/entity/Q7377946; http://www.wikidata.org/entity/Q7379873; http://www.wikidata.org/entity/Q7418149; http://www.wikidata.org/entity/Q7630687; http://www.wikidata.org/entity/Q7637055; http://www.wikidata.org/entity/Q7684177; http://www.wikidata.org/entity/Q7821200; http://www.wikidata.org/entity/Q7928151; http://www.wikidata.org/entity/Q7932956; http://www.wikidata.org/entity/Q7967153; http://www.wikidata.org/entity/Q8066018; http://www.wikidata.org/entity/Q8066599; http://www.wikidata.org/entity/Q8072460; http://www.wikidata.org/entity/Q8836490; http://www.wikidata.org/entity/Q10977626; http://www.wikidata.org/entity/Q10997740; http://www.wikidata.org/entity/Q11001788; http://www.wikidata.org/entity/Q11005332; http://www.wikidata.org/entity/Q11005360; http://www.wikidata.org/entity/Q11128374; http://www.wikidata.org/entity/Q11732264; http://www.wikidata.org/entity/Q11732345; http://www.wikidata.org/entity/Q11732610; http://www.wikidata.org/entity/Q11732626; http://www.wikidata.org/entity/Q12952751; http://www.wikidata.org/entity/Q12952754; http://www.wikidata.org/entity/Q12952852; http://www.wikidata.org/entity/Q12953261; http://www.wikidata.org/entity/Q16917497; http://www.wikidata.org/entity/Q16939267; http://www.wikidata.org/entity/Q16939552; http://www.wikidata.org/entity/Q41432343
http://www.wikidata.org/entity/Q851,http://www.wikidata.org/entity/Q56608; http://www.wikidata.org/entity/Q3504160; http://www.wikidata.org/entity/Q13955; http://www.wikidata.org/entity/Q56385; http://www.wikidata.org/entity/Q56467; http://www.wikidata.org/entity/Q56574
http://www.wikidata.org/entity/Q854,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q5885; http://www.wikidata.org/entity/Q13267; http://www.wikidata.org/entity/Q1089151; http://www.wikidata.org/entity/Q2567934; http://www.wikidata.org/entity/Q3915466
http://www.wikidata.org/entity/Q928,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q8773; http://www.wikidata.org/entity/Q9192; http://www.wikidata.org/entity/Q13197; http://www.wikidata.org/entity/Q13202; http://www.wikidata.org/entity/Q29490; http://www.wikidata.org/entity/Q32964; http://www.wikidata.org/entity/Q33153; http://www.wikidata.org/entity/Q33239; http://www.wikidata.org/entity/Q33281; http://www.wikidata.org/entity/Q33284; http://www.wikidata.org/entity/Q33298; http://www.wikidata.org/entity/Q33717; http://www.wikidata.org/entity/Q33720; http://www.wikidata.org/entity/Q33800; http://www.wikidata.org/entity/Q33879; http://www.wikidata.org/entity/Q33948; http://www.wikidata.org/entity/Q34057; http://www.wikidata.org/entity/Q34140; http://www.wikidata.org/entity/Q34142; http://www.wikidata.org/entity/Q34279; http://www.wikidata.org/entity/Q35435; http://www.wikidata.org/entity/Q35455; http://www.wikidata.org/entity/Q35936; http://www.wikidata.org/entity/Q35978; http://www.wikidata.org/entity/Q36121; http://www.wikidata.org/entity/Q727694; http://www.wikidata.org/entity/Q867086; http://www.wikidata.org/entity/Q1002956; http://www.wikidata.org/entity/Q1775596; http://www.wikidata.org/entity/Q1931221; http://www.wikidata.org/entity/Q2400870; http://www.wikidata.org/entity/Q2592378; http://www.wikidata.org/entity/Q2669235; http://www.wikidata.org/entity/Q2820163; http://www.wikidata.org/entity/Q2880535; http://www.wikidata.org/entity/Q2883511; http://www.wikidata.org/entity/Q2937525; http://www.wikidata.org/entity/Q3147383; http://www.wikidata.org/entity/Q3148787; http://www.wikidata.org/entity/Q3192220; http://www.wikidata.org/entity/Q3192221; http://www.wikidata.org/entity/Q3192339; http://www.wikidata.org/entity/Q3192950; http://www.wikidata.org/entity/Q3193895; http://www.wikidata.org/entity/Q3206623; http://www.wikidata.org/entity/Q3287253; http://www.wikidata.org/entity/Q3327423; http://www.wikidata.org/entity/Q3362086; http://www.wikidata.org/entity/Q3399682; http://www.wikidata.org/entity/Q3399709; http://www.wikidata.org/entity/Q3399717; http://www.wikidata.org/entity/Q3436621; http://www.wikidata.org/entity/Q3438830; http://www.wikidata.org/entity/Q3448896; http://www.wikidata.org/entity/Q3450443; http://www.wikidata.org/entity/Q3470593; http://www.wikidata.org/entity/Q3470594; http://www.wikidata.org/entity/Q3472206; http://www.wikidata.org/entity/Q3508067; http://www.wikidata.org/entity/Q3508085; http://www.wikidata.org/entity/Q3547080; http://www.wikidata.org/entity/Q3551357; http://www.wikidata.org/entity/Q3571351; http://www.wikidata.org/entity/Q3915475; http://www.wikidata.org/entity/Q3915487; http://www.wikidata.org/entity/Q3915515; http://www.wikidata.org/entity/Q3915527; http://www.wikidata.org/entity/Q4095195; http://www.wikidata.org/entity/Q4356243; http://www.wikidata.org/entity/Q4812603; http://www.wikidata.org/entity/Q4815751; http://www.wikidata.org/entity/Q4842057; http://www.wikidata.org/entity/Q4850033; http://www.wikidata.org/entity/Q4914553; http://www.wikidata.org/entity/Q4921648; http://www.wikidata.org/entity/Q4942634; http://www.wikidata.org/entity/Q5003156; http://www.wikidata.org/entity/Q5017296; http://www.wikidata.org/entity/Q5228174; http://www.wikidata.org/entity/Q5272321; http://www.wikidata.org/entity/Q5313599; http://www.wikidata.org/entity/Q5315912; http://www.wikidata.org/entity/Q5515189; http://www.wikidata.org/entity/Q5753411; http://www.wikidata.org/entity/Q6068356; http://www.wikidata.org/entity/Q6078982; http://www.wikidata.org/entity/Q6081098; http://www.wikidata.org/entity/Q6085162; http://www.wikidata.org/entity/Q6346422; http://www.wikidata.org/entity/Q6373093; http://www.wikidata.org/entity/Q6374525; http://www.wikidata.org/entity/Q6410324; http://www.wikidata.org/entity/Q6583710; http://www.wikidata.org/entity/Q6729600; http://www.wikidata.org/entity/Q6747925; http://www.wikidata.org/entity/Q6787447; http://www.wikidata.org/entity/Q6895718; http://www.wikidata.org/entity/Q6921430; http://www.wikidata.org/entity/Q6921432; http://www.wikidata.org/entity/Q7058116; http://www.wikidata.org/entity/Q7130477; http://www.wikidata.org/entity/Q7135432; http://www.wikidata.org/entity/Q7135433; http://www.wikidata.org/entity/Q7423093; http://www.wikidata.org/entity/Q7563752; http://www.wikidata.org/entity/Q7569611; http://www.wikidata.org/entity/Q7569754; http://www.wikidata.org/entity/Q7636489; http://www.wikidata.org/entity/Q7674700; http://www.wikidata.org/entity/Q7675121; http://www.wikidata.org/entity/Q7690594; http://www.wikidata.org/entity/Q7809425; http://www.wikidata.org/entity/Q7857158; http://www.wikidata.org/entity/Q7881585; http://www.wikidata.org/entity/Q7987643; http://www.wikidata.org/entity/Q8054343; http://www.wikidata.org/entity/Q11214797; http://www.wikidata.org/entity/Q12626611; http://www.wikidata.org/entity/Q12627315; http://www.wikidata.org/entity/Q12627559; http://www.wikidata.org/entity/Q12627923; http://www.wikidata.org/entity/Q12630884; http://www.wikidata.org/entity/Q12632789; http://www.wikidata.org/entity/Q12633026; http://www.wikidata.org/entity/Q12635302; http://www.wikidata.org/entity/Q12639245; http://www.wikidata.org/entity/Q12640726; http://www.wikidata.org/entity/Q12952800; http://www.wikidata.org/entity/Q12953578; http://www.wikidata.org/entity/Q12953579; http://www.wikidata.org/entity/Q12953583; http://www.wikidata.org/entity/Q12953584; http://www.wikidata.org/entity/Q12953585; http://www.wikidata.org/entity/Q12953602; http://www.wikidata.org/entity/Q12953609; http://www.wikidata.org/entity/Q12953696; http://www.wikidata.org/entity/Q12953697; http://www.wikidata.org/entity/Q12953698; http://www.wikidata.org/entity/Q12953699; http://www.wikidata.org/entity/Q12953700; http://www.wikidata.org/entity/Q12953795; http://www.wikidata.org/entity/Q12953796; http://www.wikidata.org/entity/Q12953892; http://www.wikidata.org/entity/Q12953893; http://www.wikidata.org/entity/Q12953912; http://www.wikidata.org/entity/Q14916911; http://www.wikidata.org/entity/Q15614922; http://www.wikidata.org/entity/Q16113356; http://www.wikidata.org/entity/Q16113894; http://www.wikidata.org/entity/Q16115430; http://www.wikidata.org/entity/Q16117272; http://www.wikidata.org/entity/Q16837866; http://www.wikidata.org/entity/Q16839275; http://www.wikidata.org/entity/Q18603801; http://www.wikidata.org/entity/Q18664462; http://www.wikidata.org/entity/Q18664494; http://www.wikidata.org/entity/Q18664557; http://www.wikidata.org/entity/Q18748212; http://www.wikidata.org/entity/Q18748222; http://www.wikidata.org/entity/Q18748761; http://www.wikidata.org/entity/Q18748769; http://www.wikidata.org/entity/Q18748906; http://www.wikidata.org/entity/Q18748913; http://www.wikidata.org/entity/Q18753300; http://www.wikidata.org/entity/Q18753301; http://www.wikidata.org/entity/Q18753303; http://www.wikidata.org/entity/Q18753304; http://www.wikidata.org/entity/Q18753305; http://www.wikidata.org/entity/Q18753307; http://www.wikidata.org/entity/Q18753329; http://www.wikidata.org/entity/Q18755512; http://www.wikidata.org/entity/Q18755523; http://www.wikidata.org/entity/Q18755610; http://www.wikidata.org/entity/Q18755617; http://www.wikidata.org/entity/Q18756514; http://www.wikidata.org/entity/Q18757427; http://www.wikidata.org/entity/Q34397870; http://www.wikidata.org/entity/Q50934420; http://www.wikidata.org/entity/Q62664215; http://www.wikidata.org/entity/Q63214936; http://www.wikidata.org/entity/Q63257803; http://www.wikidata.org/entity/Q63308144; http://www.wikidata.org/entity/Q63311016; http://www.wikidata.org/entity/Q63311321; http://www.wikidata.org/entity/Q63311769; http://www.wikidata.org/entity/Q63313677
http://www.wikidata.org/entity/Q20,http://www.wikidata.org/entity/Q9043; http://www.wikidata.org/entity/Q13293; http://www.wikidata.org/entity/Q33947; http://www.wikidata.org/entity/Q56415; http://www.wikidata.org/entity/Q165795; http://www.wikidata.org/entity/Q1781613; http://www.wikidata.org/entity/Q3177352
http://www.wikidata.org/entity/Q25,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q9309
http://www.wikidata.org/entity/Q27,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q9142; http://www.wikidata.org/entity/Q14183; http://www.wikidata.org/entity/Q36705
